type,category,id1,id2,slug1,slug2,name1,name2,year1,year2,match_type,confidence,reason,action,data_completeness1,data_completeness2
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,7790fe31-e23c-4609-bd9a-400577a5db89,adarshavanthudu-1984,janam-manam-1984,"Adarshavanthudu","Janam Manam",1984,1984,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,dd081d61-0df5-49b8-aafc-0a608879514f,adarshavanthudu-1984,yama-doothalu-1984,"Adarshavanthudu","Yama Doothalu",1984,1984,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,d82fc1c8-52a8-4b82-ba24-a24934d66a75,adarshavanthudu-1984,pulijoodam-1984,"Adarshavanthudu","Pulijoodam",1984,1984,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,a6c228ba-d0b7-490a-b7d8-57d00a6fa85c,adarshavanthudu-1984,veerabhadrudu-1984,"Adarshavanthudu","Veerabhadrudu",1984,1984,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,1f8c36db-fba4-41b3-b253-7e3927d72f02,adarshavanthudu-1984,devalayam-1984,"Adarshavanthudu","Devalayam",1984,1984,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,582cc445-7101-4789-adb2-7657b0c6d0b4,04a2dc89-7787-42c5-9e08-d86432074923,kanchu-kaagada-1984,kanchu-kagada-1984,"Kanchu Kaagada","Kanchu Kagada",1984,1984,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,ba7f2fb1-909b-4d94-86e0-514ae42bc705,5d84bb6b-450b-4f96-85c7-873a4d834bf0,kanchana-2-2015,kanchana-ganga-1984,"Kanchana 2","Kanchana Ganga",2015,1984,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,8afe60f3-7e66-40fe-b8bd-9e3df260d287,adarshavanthudu-1984,jagan-1984,"Adarshavanthudu","Jagan",1984,1984,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,e0803ada-5e7f-4d0e-8a41-847c4f80f45d,adarshavanthudu-1984,doctor-gari-kodalu-1983,"Adarshavanthudu","Doctor Gari Kodalu",1984,1983,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,e673902e-9d0c-4a48-a172-349b08648ad3,adarshavanthudu-1984,shakthi-1983,"Adarshavanthudu","Shakthi",1984,1983,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,5e7bab71-25aa-4cf2-852f-61d5779dac74,ebb81519-3817-4707-8a88-5e5dae33bfd5,mitrudu-2009,amayakudu-kadhu-asadhyudu-1983,"Mitrudu","Amayakudu Kadhu Asadhyudu",2009,1983,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,b88165e9-b52f-4820-8d40-2e8aaac39520,adarshavanthudu-1984,konte-kodallu-1983,"Adarshavanthudu","Konte Kodallu",1984,1983,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,ebd309ba-ab73-48dc-8e08-079f10ff201a,adarshavanthudu-1984,keerthi-kantha-kanakam-1983,"Adarshavanthudu","Keerthi Kantha Kanakam",1984,1983,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,a546f2a4-8502-4d66-8c9c-094cc361fecd,adarshavanthudu-1984,moogavadi-paga-1983,"Adarshavanthudu","Moogavadi Paga",1984,1983,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,913b36d6-de23-4d75-8a9e-3ee8c2c197dd,adarshavanthudu-1984,vetagadi-vijayam-1983,"Adarshavanthudu","Vetagadi Vijayam",1984,1983,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,58711951-24f5-44c2-9249-4a3a38afc82c,adarshavanthudu-1984,chattaniki-sawal-1983,"Adarshavanthudu","Chattaniki Sawal",1984,1983,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,2d411103-c042-4782-b3b6-fc45e57a75a9,adarshavanthudu-1984,rajakumar-1983,"Adarshavanthudu","Rajakumar",1984,1983,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,191d10a9-c31e-406d-ba17-25158791055d,adarshavanthudu-1984,apadhbandhavulu-1983,"Adarshavanthudu","Apadhbandhavulu",1984,1983,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c7481f30-3e7a-44dd-81c8-31aa12cb27da,9ab83448-1a15-481d-87da-026dc7e896e0,adarshavanthudu-1984,oorantha-sankranthi-1983,"Adarshavanthudu","Oorantha Sankranthi",1984,1983,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,ae8261b8-1f1d-4050-a029-95091d5e14c6,ead726b6-5e3d-4b83-916b-1535399eaef6,maga-maharaju-1983,sivudu-sivudu-sivudu-1983,"Maga Maharaju","Sivudu Sivudu Sivudu",1983,1983,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,5295522c-545c-4ef4-ade4-2c125ac62d22,80bd2e7f-10b5-4f95-8cd6-0679790883f1,sadma-1984,sadma-1983,"Sadma","Sadma",1984,1983,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,4d7d3759-9fc7-4117-8e97-5ceb51d50253,bcc14ae8-f23b-4587-8a5e-6eb929464228,puli-1985,mantri-gari-viyyankudu-1983,"Puli","Mantri Gari Viyyankudu",1985,1983,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,22e305a7-41e2-4015-809d-c3b8e14672fd,9ba48cc4-e407-4353-b89c-a964a70832ec,kalavari-samsaram-1982,kalavaari-samsaram-1982,"Kalavari Samsaram","Kalavaari Samsaram",1982,1982,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,afd6aa95-a5ad-47eb-a53b-9d30eb889929,69bbfa31-ba9d-4951-b6bf-fcab8d931f1e,gopala-krishnudu-1982,ekalavya-1982,"Gopala Krishnudu","Ekalavya",1982,1982,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,5f3b08a2-51c4-4fe5-9eb0-889e52358c1f,dc4eaf11-0b2a-4438-a2cb-263e739e5cd3,illale-devatha-1985,devata-1982,"Illale Devatha","Devata",1985,1982,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,6e046232-c652-432b-ac42-627b13e22809,f6ac25c7-7c2e-4307-8d06-65de24879d67,manchu-pallaki-1982,mondi-ghatam-1982,"Manchu Pallaki","Mondi Ghatam",1982,1982,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c150588c-1ee3-49e9-849a-a08ca59a96fe,4d17874d-a23e-41b3-85bd-7f265f0a5344,moondram-pirai-1983,moondram-pirai-1982,"Moondram Pirai","Moondram Pirai",1983,1982,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,d1d9e511-7304-458e-a817-b39c2088ed26,168e0262-6eb3-45f4-af8a-53d60f15d797,satyabhama-2024,satyabhama-1981,"Satyabhama","Satyabhama",2024,1981,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,663b6509-c081-4127-bd3c-125f48cf0d5c,f49c445d-46d0-40ef-9683-bbc48a13dd1a,thodu-needa-1983,prema-pichchi-1981,"Thodu Needa","Prema Pichchi",1983,1981,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,6cee172a-0ce2-47d6-9e78-e2d1e532b3f7,ce1390a1-940c-4590-a5f5-d75e14c32336,manasulo-maata-1999,jathagadu-1981,"Manasulo Maata","Jathagadu",1999,1981,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,fe569dd4-0bff-4b5b-a21c-ba2ddd1df78a,9b5fd4b3-d8ba-4bdb-bef2-1ada70b6f6f0,srivari-muchatlu-1981,srivari-muchatlu-1980,"Srivari Muchatlu","Srivari Muchatlu",1981,1980,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,60b1c7fe-b843-4cdb-9dd6-c8f74e2deb3d,06aa0683-c88e-46b6-8928-5d0dbb247f24,donga-sachinollu-2008,challenge-ramudu-1980,"Donga Sachinollu","Challenge Ramudu",2008,1980,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,4573fe79-3ff4-4817-aba1-6a0e4cc4df48,6831aff4-99da-4cdc-b581-92c403e28eec,seethakoka-chilaka-1981,kotha-jeevithalu-1980,"Seethakoka Chilaka","Kotha Jeevithalu",1981,1980,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,156321cb-386a-41c5-90e8-0f7898fd8714,5986f3e3-5d62-402b-94f5-990a119ea46c,dampatyam-1985,gharana-donga-1980,"Dampatyam","Gharana Donga",1985,1980,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,a283681f-13c8-4a89-ab89-394012c7897e,41763581-7705-4103-ada0-3bb0b587134b,bhadradri-ramudu-2004,bebbuli-1980,"Bhadradri Ramudu","Bebbuli",2004,1980,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,4741b560-53b0-4361-bf96-9d45a1de543c,4650626e-6e1b-43e1-8617-fd6949f87309,ee-charithra-ye-siratho-1982,nijam-1980,"Ee Charithra Ye Siratho","Nijam",1982,1980,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,32a6163c-0058-4bbb-9b3a-1749b3be1ec2,fbe69908-f10b-47e9-a40d-4f838b3aaed6,mesthri-2009,buchi-babu-1980,"Mesthri","Buchi Babu",2009,1980,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,b818c656-605a-44f2-b6af-15d347b747df,bb8558da-4d67-42f7-8fb5-afa870e8f540,pistha-2009,guru-1980,"Pistha","Guru",2009,1980,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,218150d5-a27b-4f55-9acb-58ee07486a06,998f688b-0948-4a93-8a2b-c3fa6e744569,gaja-donga-1981,gaja-donga-1980,"Gaja Donga","Gaja Donga",1981,1980,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,fc15126b-16d7-4980-a68c-bfbe4827adb8,2f938661-0a84-462a-ae1a-44d3cb5c7a45,tiger-harischandra-prasad-2003,akbar-salim-anarkali-1979,"Tiger Harischandra Prasad","Akbar Salim Anarkali",2003,1979,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,9d255b4c-49b8-4561-8fa9-3bc87ea80962,53183cdc-9aec-4d6a-9489-240077ed3532,andamaina-anubhavam-1979,ninaithaale-inikkum-1979,"Andamaina Anubhavam","Ninaithaale Inikkum",1979,1979,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,9d255b4c-49b8-4561-8fa9-3bc87ea80962,d4b91187-1ab7-41c0-961e-353fd5b01ad2,andamaina-anubhavam-1979,ninaithale-inikkum-1979,"Andamaina Anubhavam","Ninaithale Inikkum",1979,1979,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,aec86be3-eb17-4928-a026-795d7cde5317,cb6b0fd2-de4c-40e7-be98-aac1f161492b,vaana-2008,melu-kolupu-1978,"Vaana","Melu Kolupu",2008,1978,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,aa04e255-0138-4e23-8086-370cf90ce4ba,b7f47489-8097-4ec0-8940-f44454a13594,ammoru-1995,mundadugu-1978,"Ammoru","Mundadugu",1995,1978,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,8a7cc5ac-3e1b-4759-a3f1-5fd996087fab,2e9debc8-f91e-496d-8f17-d2545485d550,indradhanussu-1978,indradhanassu-1978,"Indradhanussu","Indradhanassu",1978,1978,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,b424734e-1a88-463c-a2db-d1acd2b92178,19587c16-9847-4d64-ad44-4101efe4727d,vara-prasad-potti-prasad-2011,bangaru-manishi-1976,"Vara Prasad Potti Prasad","Bangaru Manishi",2011,1976,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,e630cc69-7ade-4b0e-88df-8d29be5b75d2,d7ea2bdc-b127-4737-9553-d63ea6ab0415,seetha-kalyanam-1976,sita-swayamvar-1976,"Seetha Kalyanam","Sita Swayamvar",1976,1976,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,e630cc69-7ade-4b0e-88df-8d29be5b75d2,17f6c2cb-f7a2-4781-a402-8429d5170d0a,seetha-kalyanam-1976,seeta-kalyanam-1976,"Seetha Kalyanam","Seeta Kalyanam",1976,1976,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,db8c82b3-67e6-47fd-80c9-12979c8123ff,24ba1e30-9491-429d-ba3f-d5f456e97bb5,manmatha-leelai-1976,manmadha-leelai-1976,"Manmatha Leelai","Manmadha Leelai",1976,1976,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,47424e80-abdb-4db5-be60-1f82cd1266f4,b4b7471f-13cc-4334-af0c-39dabc3ad848,vamsi-2000,vemulawada-bheemakavi-1976,"Vamsi","Vemulawada Bheemakavi",2000,1976,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,b168e4e1-d295-43f5-81b4-c3fcdd056222,ac4fb15d-e6da-4e55-9826-3758a4865f14,iddaru-iddare-1990,iddaru-iddare-1976,"Iddaru Iddare","Iddaru Iddare",1990,1976,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,251f2ccc-2427-4db3-b255-9f463044ba6e,fbe0ee14-3cd4-4f31-9c60-b4494dd4a472,andaru-dongale-dorikithe-2004,andaru-dongale-1974,"Andaru Dongale Dorikithe","Andaru Dongale",2004,1974,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,8f63d8ee-a394-4c49-9cca-f59ee1aab9ed,5cb44bbf-dd51-48d3-99d9-2834bb09fe16,bala-mitrula-katha-1973,bala-mitrula-katha-1972,"Bala Mitrula Katha","Bala Mitrula Katha",1973,1972,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,213cb1fa-d010-4824-b51d-2fc1dcd0d1c0,3f43d925-b849-4651-ab42-4205cc9d0209,poombatta-1971,poompatta-1971,"Poombatta","Poompatta",1971,1971,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,1196ac9f-472a-446a-9f7b-41b8ad8bdb75,4da65ae6-014e-4bfa-aabd-155741bd33a0,iddaru-ammayilu-1972,iddaru-ammayilu-1971,"Iddaru Ammayilu","Iddaru Ammayilu",1972,1971,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,d3f7d62e-13ba-47b2-846d-5fb8e7837ee3,c0b08b22-73ed-4160-9064-4a5992f4df80,poola-rangadu-2012,poola-rangadu-1967,"Poola Rangadu","Poola Rangadu",2012,1967,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,1c3e5c60-da3b-4487-bf80-dbcb2086b8af,43dd19bb-47ea-4364-8f65-8e424d4ac215,pandava-vanavasamu-1965,pandava-vanavasam-1965,"Pandava Vanavasamu","Pandava Vanavasam",1965,1965,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,abb8dc74-1a1e-4792-9d1f-68341f03268c,64d4d80f-cfda-452f-99d9-f80d418c9c0e,rama-rama-krishna-krishna-2010,bangaru-thimmaraju-1964,"Rama Rama Krishna Krishna","Bangaru Thimmaraju",2010,1964,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c14c944e-e9d6-4265-88e0-2e6510f1fe25,97fdc6d8-dd4b-4842-885d-199bb0984b81,mooga-manasulu-1964,mooga-manasulu-1963,"Mooga Manasulu","Mooga Manasulu",1964,1963,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,6ba95e96-fc57-4792-a318-8a667d623b3c,6e9d0c29-3a2a-40e1-bca6-c30779c5a402,narthanasala-1963,nartanasala-1962,"Narthanasala","Nartanasala",1963,1963,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,3ea051da-a952-4de7-801e-b28a62972507,97aec26f-f735-4dc8-91af-15d154c31483,lava-kusha-1963,lava-kusa-1963,"Lava Kusha","Lava Kusa",1963,1963,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,d60b0106-384b-4f9e-99b8-d959bb22ca1b,45a8eb36-c0d7-4d64-baec-c178a77737dd,sita-rama-kalyanam-1986,seetha-rama-kalyanam-1961,"Sita Rama Kalyanam","Seetha Rama Kalyanam",1986,1961,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,a6f69dca-99a8-45f8-924c-1abc22cf14d7,da9fbdc9-f83d-4b53-97fa-0f9ce671d1b3,sri-venkateswara-mahatmyam-1960,sri-venkateswara-mahatyam-1960,"Sri Venkateswara Mahatmyam","Sri Venkateswara Mahatyam",1960,1960,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,0fd4c20c-8a38-4bc6-aefe-7923fe6d0fdb,56402b79-1274-493f-96c6-8724a302a98d,appu-chesi-pappu-koodu-2008,appu-chesi-pappu-koodu-1959,"Appu Chesi Pappu Koodu","Appu Chesi Pappu Koodu",2008,1959,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,8e0b3ba1-f83f-4b24-9247-d0a9ac484ded,caa6c0db-66e8-4d30-ab19-15afae98ac99,pathala-bhairavi-1951,patala-bhairavi-1951,"Pathala Bhairavi","Patala Bhairavi",1951,1951,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,74a8d489-3705-4f20-9932-a6ae71babfc0,8182275f-e88d-4453-b855-4bb1695ef80c,badrinath-2011,badrinadh-2011,"Badrinath","Badrinadh",2011,2011,same_imdb_id,0.98,"Exact match: same_imdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,21956f48-7626-4355-9e41-382004f8b9f5,8b41e19f-4480-4a7f-bfb5-248bd481a2c8,sri-2005,sree-2005,"Sri","Sree",2005,2005,same_imdb_id,0.98,"Exact match: same_imdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,81b5b22b-25b6-4efe-8431-0b8b96bb8828,a4ff9a89-5168-43b2-a11f-5c2fa658ab53,vicky-dada-1989,vicky-daada-1989,"Vicky Dada","Vicky Daada",1989,1989,same_imdb_id,0.98,"Exact match: same_imdb_id",MERGE_RECOMMENDED,100%,100%
movie,SAME_TITLE_YEAR,b6958f7d-5e4c-40b2-8bfc-ed9b0d3b2411,35091fb5-b678-4c1d-b64a-c7ab5608ec5e,thimmarusu-assignment-vali-2021,thimmarusu-2021,"Thimmarusu: Assignment Vali","Thimmarusu",2021,2021,same_title_year,0.95,"Same title and year: "Thimmarusu: Assignment Vali" (2021)",MERGE_RECOMMENDED,N/A,N/A
movie,EXACT_DUPLICATE,4ac2b5ff-e664-4f48-bcad-a0923b4ad192,a7aa9ae5-0409-421d-94d3-0ac211987208,chaurya-paatham-2025,chaurya-paatam-2025,"Chaurya Paatham","Chaurya Paatam",2025,2025,exact_telugu_title_year,0.95,"Exact match: exact_telugu_title_year",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,0f31dbc3-9281-4594-aaae-f0f148f68f3f,a1aeaecb-3356-4a56-90fa-48b41c01c2d3,alanaati-ramchandrudu-2024,alanaati-ramachandrudu-2024,"Alanaati Ramchandrudu","Alanaati Ramachandrudu",2024,2024,exact_telugu_title_year,0.95,"Exact match: exact_telugu_title_year",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,2128388f-5577-45b2-b63c-204f7802d2bc,257ebea1-61a7-47a9-8d8f-00180ad80809,taxiwala-2018,taxiwaala-2018,"Taxiwala","Taxiwaala",2018,2018,exact_telugu_title_year,0.95,"Exact match: exact_telugu_title_year",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,e1f0d7be-00ea-4b93-a70d-71eaac7c490b,bbcfe743-3db9-420e-8350-b16117008be1,krishnarjuna-yudham-2018,krishnarjuna-yuddham-2018,"Krishnarjuna Yudham","Krishnarjuna Yuddham",2018,2018,exact_telugu_title_year,0.95,"Exact match: exact_telugu_title_year",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,a87923c8-e5a9-43bb-b31a-304683ae4425,faf9b4a1-bb25-4d1d-8805-ac226c0ef83a,bhaagamathie-2018,bhagmati-2018,"Bhaagamathie","Bhagmati",2018,2018,exact_telugu_title_year,0.95,"Exact match: exact_telugu_title_year",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,b32a9207-0841-4578-9dd9-ae1f9e937285,b7f52b0b-758f-4457-a666-010b85d06a8c,v-for-vendetta-2006,vivah-2006,"V for Vendetta","Vivah",2006,2006,exact_telugu_title_year,0.95,"Exact match: exact_telugu_title_year",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,71e2d0c2-8744-4b6e-91c8-afc07a1a6784,f5f44534-d019-449a-a427-2362f44bb93c,puttintiki-raa-chelli-2004,puttintiki-ra-chelli-2004,"Puttintiki Raa Chelli","Puttintiki Ra Chelli",2004,2004,exact_telugu_title_year,0.95,"Exact match: exact_telugu_title_year",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,f4e4f5ec-e456-4246-a217-40ea9d2ac426,8df1a616-6b5c-43dd-ae54-e51cd078b172,bangaru-kutumbam-1994,brahmachari-mogudu-1994,"Bangaru Kutumbam","Brahmachari Mogudu",1994,1994,exact_telugu_title_year,0.95,"Exact match: exact_telugu_title_year",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,f4e4f5ec-e456-4246-a217-40ea9d2ac426,563d0357-6ae1-4ff3-9331-f92a37a7af73,bangaru-kutumbam-1994,yamaleela-1994,"Bangaru Kutumbam","Yamaleela",1994,1994,exact_telugu_title_year,0.95,"Exact match: exact_telugu_title_year",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,65be9b54-3bc4-4e67-a7b0-75fa3e0e8556,be67b9a8-9eee-4879-bdcf-e589dd970824,brundavanam-1993,brindavanam-1992,"Brundavanam","Brindavanam",1992,1992,exact_telugu_title_year,0.95,"Exact match: exact_telugu_title_year",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,2a852220-fecb-4b1e-a2ef-a3058c88b043,d40fc607-a589-409d-ad3c-5c8a655399a0,sagara-sangamam-1983,saagara-sangamam-1983,"Sagara Sangamam","Saagara Sangamam",1983,1983,exact_telugu_title_year,0.95,"Exact match: exact_telugu_title_year",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,53183cdc-9aec-4d6a-9489-240077ed3532,d4b91187-1ab7-41c0-961e-353fd5b01ad2,ninaithaale-inikkum-1979,ninaithale-inikkum-1979,"Ninaithaale Inikkum","Ninaithale Inikkum",1979,1979,exact_telugu_title_year,0.95,"Exact match: exact_telugu_title_year",MERGE_RECOMMENDED,100%,100%
movie,TITLE_VARIANT,bb753191-329e-4f9c-90af-c4fea1086b51,9ae4694b-6332-4775-907f-de052bd508a0,devi-l--2016,devi-l-2016,"Devi(L)","Devi(L)",2016,2016,normalized_title_year,0.92,"Normalized title match: "Devi(L)" vs "Devi(L)" (2016)",MERGE_RECOMMENDED,100%,100%
